Full Name, Brand, Category Name, Properties, MRP, Discount
Rin Ala Fabric Whitener 200 ml, Rin, Liquid Fabric Whitener, 200 ml, 25, 0
Rin Ala Fabric Whitener 500 ml, Rin, Liquid Fabric Whitener, 500 ml, 52, 0
Clorox Original Bleach Peluntur Fabric Whitener 1 Ltr, Clorox, Liquid Fabric Whitener, 1 Ltr, 185, 0
