Full Name, Brand, Category Name, Properties, MRP, Discount
Baba Ramdev Patanjali Herbal Mehandi Beautiful Hair Naturally 100 g, Baba Ramdev Patanjali, Mehendi, 100 g, 35, 0
Godrej Nupur Mehendi 150 g, Godrej, Mehendi, 150 g, 55, 0
Nupur Henna Mehndi 500 g, Nupur, Mehendi, 500 g, 165, 0
Godrej Kali Mehendi 18 g, Godrej, Mehendi, 18 g, 96, 0
