Full Name, Brand, Category Name, Properties, MRP, Discount
Cadbury Bournvita Refill Pack 75 g, Cadbury, Health Drink, 75 g, 30, 0
Cadbury Bournvita Refill Pack 500 g, Cadbury, Health Drink, 500 g, 200, 0
Cadbury Bournvita Refill Pack 700 g, Cadbury, Health Drink, 700 g, 284, 0
Boost Refill Pack 500 g, Boost, Health Drink, 500 g, 210, 0
Boost Refill Pack 750 g, Boost, Health Drink, 750 g, 330, 0
Horlicks Standard Classic Malt  Refill Pack 500 g, Horlicks, Health Drink, 500 g, 210, 0
Cadbury Bournvita Jar 500 g, Cadbury, Health Drink, 500 g, 215, 0
Cadbury Bournvita Jar 1 Kg, Cadbury, Health Drink, 1 Kg, 380, 0
Horlicks Standard Classis Malt Jar 200 g, Horlicks, Health Drink, 200 g, 104, 0
Horlicks Standard Classis Malt Jar 400 g, Horlicks, Health Drink, 400 g, 225, 0
Horlicks Original Refill Pack 1 kg, Horlicks, Health Drink, 1 kg, 386, 0
Horlicks Original Refill Pack 2 Kg, Horlicks, Health Drink, 2 Kg, 740, 0
Boost Jar 200 g, Boost, Health Drink, 200 g, 105, 0
Boost Jar 500 g, Boost, Health Drink, 500 g, 225, 0
Cadbury Bournvita Jar Lil Champs 200 g, Cadbury, Health Drink, 200 g, 130, 0
Horlicks Chocolate  Refill Pack 500 g, Horlicks, Health Drink, 500 g, 215, 0
Horlicks Chocolate  Refill Pack 750 g, Horlicks, Health Drink, 750 g, 310, 0
Horlicks Chocolate  Refill Pack 1 Kg, Horlicks, Health Drink, 1 Kg, 396, 0
Horlicks Junior Original 123 Stage 1 Refill Pack 200 g, Horlicks, Health Drink, 200 g, 125, 0
Horlicks Junior Original 123 Stage 1 Refill Pack 500 g, Horlicks, Health Drink, 500 g, 265, 0
Pediasure Vanilla Delight Refill Pack 400 g, Pediasure, Health Drink, 400 g, 515, 0
Pediasure Vanilla Delight Refill Pack 750 g, Pediasure, Health Drink, 750 g, 895, 0
Horlicks Womens Chocolate Jar 400 g, Horlicks, Health Drink, 400 g, 295, 0
Pediasure Vanilla Delight Nutritional Powder 200 g, Pediasure, Health Drink, 200 g, 285, 0
Pediasure Vanilla Delight Nutritional Powder 400 g, Pediasure, Health Drink, 400 g, 515, 0
Pediasure Vanilla Delight Nutritional Powder 1 kg, Pediasure, Health Drink, 1 kg, 1150, 0
Pediasure Premium Chocolate Nutritional Powder 200 g, Pediasure, Health Drink, 200 g, 295, 0
Pediasure Premium Chocolate Nutritional Powder 400 g, Pediasure, Health Drink, 400 g, 525, 0
Pediasure Premium Chocolate Nutritional Powder 1 Kg, Pediasure, Health Drink, 1 Kg, 1180, 0
Pediasure Premium Chocolate Refill Pack 200 g, Pediasure, Health Drink, 200 g, 285, 0
Pediasure Premium Chocolate Refill Pack 750 g, Pediasure, Health Drink, 750 g, 910, 0
Cadbury Bournvita Lil Champs Pouch 500 g, Cadbury, Health Drink, 500 g, 228, 0
MTR Badam Drink Mix 200 g, MTR, Health Drink, 200 g, 95, 0
Horlicks Chocolate Jar 200 g, Horlicks, Health Drink, 200 g, 99, 0
Horlicks Chocolate Jar 500 g, Horlicks, Health Drink, 500 g, 230, 0
Hersheys 100% Cocoa Natural Unsweetened Powder 225 g, Hersheys, Health Drink, 225 g, 250, 0
Horlicks Junior Original 456 Stage 2 Refill Pack 500 g, Horlicks, Health Drink, 500 g, 265, 0
Fresh Coconut Regular 1 Nos, Fresh, Fresh Vegetables, 1 Nos, 20, 0
Fresh Beetroot 500 g, Fresh, Fresh Vegetables, 500 g, 21, 0
Fresh Mint Bunch 1 pc, Fresh, Fresh Vegetables, 1 pc, 7.5, 0
Fresh Bitter Gourd 750 g, Fresh, Fresh Vegetables, 750 g, 45, 0
Fresh Garlic Whole Regular 300 g, Fresh, Fresh Vegetables, 300 g, 45, 0
Fresh Green Peas 500 g, Fresh, Fresh Vegetables, 500 g, 110, 0
Fresh Basket Broccoli 500 g, Fresh Basket, Fresh Vegetables, 500 g, 120, 0
Fresh Colacasia Arvi Roots 250 g, Fresh, Fresh Vegetables, 250 g, 17, 0
Fresh Gooseberry Indian Amla 250 g, Fresh, Fresh Vegetables, 250 g, 30, 0
