Full Name, Brand, Category Name, Properties, MRP, Discount
Revive Liquid Stiffener 200 g, Revive, Liquid Stiffener, 200 g, 53, 0
Revive Liquid Stiffener 430 g, Revive, Liquid Stiffener, 430 g, 96, 0
