Full Name, Brand, Category Name, Properties, MRP, Discount
Johnson & Johnson Baby Top-to-Toe Wash 100 ml, Johnson & Johnson, Baby Soap, 100 ml, 75, 0
Johnson & Johnson Baby Top-to-Toe Wash 200 ml, Johnson & Johnson, Baby Soap, 200 ml, 150, 0
Johnson & Johnson Baby Top-to-Toe Wash 500 ml, Johnson & Johnson, Baby Soap, 500 ml, 290, 0
Johnson & Johnson Baby Blossoms Soap 75 g, Johnson & Johnson, Baby Soap, 75 g, 45, 0
Himalaya Nourishing Baby Soap 125 g, Himalaya, Baby Soap, 125 g, 55, 0
Johnson & Johnson Baby Milk Soap 75 g, Johnson & Johnson, Baby Soap, 75 g, 45, 0
Johnson & Johnson Baby Soap 75 g, Johnson & Johnson, Baby Soap, 75 g, 45, 0
Johnson & Johnson Baby Soap 3 X 100 g, Johnson & Johnson, Baby Soap, 3 X 100 g, 150, 0
Johnson & Johnson Baby Soap 3 X 150 g, Johnson & Johnson, Baby Soap, 3 X 150 g, 225, 0
Himalaya Extra Moisturizing Baby Soap 125 g, Himalaya, Baby Soap, 125 g, 55, 0
Johnson & Johnson Baby Soap 150 g, Johnson & Johnson, Baby Soap, 150 g, 75, 0
Johnson & Johnson Baby Top To Toe Wash Wipe Free 200 ml, Johnson & Johnson, Baby Soap, 200 ml, 150, 0
Chicco Baby Moments No Tears Bath Foam 200 ml, Chicco, Baby Soap, 200 ml, 299, 0
Chicco Baby Moments No Tears Bath Foam 500 ml, Chicco, Baby Soap, 500 ml, 549, 0
Sebamed Baby Wash Extra Soft 200 ml, Sebamed, Baby Soap, 200 ml, 475, 0
Sebamed Baby Cleansing Bar 100 g, Sebamed, Baby Soap, 100 g, 265, 0
