Full Name, Brand, Category Name, Properties, MRP, Discount
Vim Drop Lemon Dishwash Pouch 225 ml, Vim, Liquid Dishwash, 225 ml, 40, 0
Vim Drop Lemon Dishwash Pouch 500 ml, Vim, Liquid Dishwash, 500 ml, 95, 0
Vim Drop Lemon Liquid Dishwash 120 ml, Vim, Liquid Dishwash, 120 ml, 20, 0
Vim Drop Lemon Liquid Dishwash 225 ml, Vim, Liquid Dishwash, 225 ml, 58, 0
Vim Drop Lemon Liquid Dishwash 500 ml, Vim, Liquid Dishwash, 500 ml, 105, 0
Vim Drop Lemon Liquid Dishwash 750 ml, Vim, Liquid Dishwash, 750 ml, 155, 0
Vim Drop Lemon Liquid Dishwash 1.5 Ltr, Vim, Liquid Dishwash, 1.5 Ltr, 280, 0
Vim Double Power Lime Liquid Dishwash 500 ml, Vim, Liquid Dishwash, 500 ml, 110, 0
Pril Active 2X Kraft Gel 225 ml, Pril, Liquid Dishwash, 225 ml, 45, 0
Pril Active 2X Kraft Gel 750 ml, Pril, Liquid Dishwash, 750 ml, 150, 0
Pril Perfect Active Lime Dishwash Gel 225 ml, Pril, Liquid Dishwash, 225 ml, 55, 0
Pril Lime Liquid Dishwash 750 ml, Pril, Liquid Dishwash, 750 ml, 150, 0
Pril Lime Liquid Dishwash 2 Ltr, Pril, Liquid Dishwash, 2 Ltr, 350, 0
Vim Double Power With Real Lime Liquid Dishwash 1 Ltr, Vim, Liquid Dishwash, 1 Ltr, 190, 0
Dettol Lemon Fresh Healthy Kitchen Dish & Slab Gel 200 ml, Dettol, Liquid Dishwash, 200 ml, 60, 0
Dettol Lemon Fresh Healthy Kitchen Dish & Slab Gel 400 ml, Dettol, Liquid Dishwash, 400 ml, 110, 0
Dettol Lemon Fresh Healthy Kitchen Dish & Slab Gel 750 ml, Dettol, Liquid Dishwash, 750 ml, 180, 0
Dettol Lime Splash Healthy Kitchen Dish & Slab Gel 750 ml, Dettol, Liquid Dishwash, 750 ml, 180, 0
Pril Lemon Burst Liquid Dishwash 425 ml, Pril, Liquid Dishwash, 425 ml, 105, 0
Terzo Utensil Cleaner 500 ml, Terzo, Liquid Dishwash, 500 ml, 90, 0
