Full Name, Brand, Category Name, Properties, MRP, Discount
Safal Frozen Mixed Vegetables 500 g, Safal, Frozen Mixed Vegetable, 500 g, 50, 0
Swad Alphonso Mango Pulp 850 g, Swad, Frozen Mixed Vegetable, 850 g, 200, 0
